step,date_main,price_main,action_main,action_name_main,prob_hold_main,prob_buy_main,prob_sell_main,confidence_main,value_estimate_main,portfolio_value_main,cash_main,position_value_main,position_quantity_main,rsi_14_main,macd_main,sma_20_main,sma_50_main,bb_position_main,date_other,price_other,action_other,action_name_other,prob_hold_other,prob_buy_other,prob_sell_other,confidence_other,value_estimate_other,portfolio_value_other,cash_other,position_value_other,position_quantity_other,rsi_14_other,macd_other,sma_20_other,sma_50_other,bb_position_other,disagreement,price_change_next_5d,main_was_right
44,2024-10-03,60759.40234375,1,BUY,0.39352584,0.39486885,0.21160537,0.39486885,-0.41674986481666565,100717.12350099634,68011.66846303674,32705.4550379596,0.5394021560064908,40.33575191952201,682.0328881798996,62567.195703125,60379.240546875,0.3006479427915657,2024-10-03,60759.40234375,1,BUY,0.19122426,0.7702725,0.038503215,0.7702725,-0.2414824366569519,100102.57751433524,92461.70642664118,7640.871087694059,0.12601880431524992,40.33575191952201,682.0328881798996,62567.195703125,60379.240546875,0.3006479427915657,False,0.022590189391340942,True
45,2024-10-04,62067.4765625,1,BUY,0.39200133,0.39576784,0.21223086,0.39576784,-0.30960559844970703,100784.41323071046,67002.80639797667,33781.60683273379,0.5559897814927853,45.439514625373775,591.6830779466763,62670.3134765625,60469.388125,0.43118332634534573,2024-10-04,62067.4765625,1,BUY,0.19608113,0.76331353,0.040605303,0.76331353,-0.23265045881271362,100117.53247557313,91459.51990469547,8658.012570877665,0.14249667108136507,45.439514625373775,591.6830779466763,62670.3134765625,60469.388125,0.43118332634534573,False,-0.023931615755383162,False
46,2024-10-05,62089.94921875,1,BUY,0.38178557,0.40843514,0.20977929,0.40843514,-0.3460863530635834,101511.68912976963,67002.80639797667,34508.882731792946,0.5559897814927853,44.63463022295262,515.9460530152792,62815.669140625,60533.305,0.41095562763743687,2024-10-05,62089.94921875,1,BUY,0.1854982,0.7685424,0.045959383,0.7685424,-0.28079190850257874,100302.92565798538,90455.47757843576,9847.448079549622,0.1586571361513876,44.63463022295262,515.9460530152792,62815.669140625,60533.305,0.41095562763743687,False,-0.029239019222804696,False
47,2024-10-06,62818.953125,1,BUY,0.3868606,0.40230206,0.21083733,0.40230206,-0.2820761203765869,101524.18369700763,67002.80639797667,34521.37729903095,0.5559897814927853,46.716544985086585,508.8823587326624,63046.99140625,60600.104609375,0.4669210727145139,2024-10-06,62818.953125,1,BUY,0.19210765,0.76091343,0.046978876,0.76091343,-0.3343736231327057,100305.48804035666,89451.40960247203,10854.078437884637,0.1748121648424043,46.716544985086585,508.8823587326624,63046.99140625,60600.104609375,0.4669210727145139,False,-0.005951440809688013,False
48,2024-10-07,62236.66015625,1,BUY,0.38174897,0.39739606,0.22085495,0.39739606,-0.3906666338443756,101929.50241955095,67002.80639797667,34926.69602157427,0.5559897814927853,45.7626333318999,451.098175007166,63143.3974609375,60675.158515625,0.3594253741374388,2024-10-07,62236.66015625,1,BUY,0.19087075,0.77027446,0.03885479,0.77027446,-0.35919666290283203,100431.92246211888,88446.07600529025,11985.846456828636,0.19079984400533795,45.7626333318999,451.098175007166,63143.3974609375,60675.158515625,0.3594253741374388,False,0.015366558533973063,True
49,2024-10-08,62131.96875,1,BUY,0.3923931,0.39324173,0.2143652,0.39324173,-0.3939245045185089,101605.75347909084,67002.80639797667,34602.94708111417,0.5559897814927853,40.98188845281725,392.33349523638753,63167.5119140625,60727.928828125,0.3374367829009876,2024-10-08,62131.96875,1,BUY,0.1809756,0.78013587,0.038888574,0.78013587,-0.29787737131118774,100319.81784630544,87441.86458653455,12877.953259770893,0.20691909282149434,40.98188845281725,392.33349523638753,63167.5119140625,60727.928828125,0.3374367829009876,False,0.011578681063442176,True
50,2024-10-09,60582.1015625,1,BUY,0.3811549,0.40614545,0.21269959,0.40614545,-0.5896042585372925,101547.54612700574,67002.80639797667,34544.73972902907,0.5559897814927853,39.69182401605468,218.1856258121552,63049.594140625,60759.315,0.1359087158134793,2024-10-09,60582.1015625,1,BUY,0.17041951,0.78662103,0.04295941,0.78662103,-0.18354350328445435,100297.15221394601,86437.8800530276,13859.272160918415,0.22306185430376235,39.69182401605468,218.1856258121552,63049.594140625,60759.315,0.1359087158134793,False,0.09019204181721885,True
51,2024-10-10,60274.5,1,BUY,0.37834582,0.4126007,0.20905353,0.4126007,-0.5447390675544739,100684.82894972668,65994.94118153774,34689.88776818895,0.5726095145841195,27.05542673283206,54.7205251143896,62903.6703125,60741.301171875,0.135535177599016,2024-10-10,60274.5,1,BUY,0.16476469,0.7916175,0.04361778,0.7916175,-0.05739840865135193,99950.43645081806,85437.36617901617,14513.070271801886,0.23956036349827453,27.05542673283206,54.7205251143896,62903.6703125,60741.301171875,0.135535177599016,False,0.11226321869115474,True
52,2024-10-11,62445.08984375,1,BUY,0.38827395,0.40173668,0.20998937,0.40173668,-0.2898041307926178,100507.68828140457,64988.849160920676,35518.83912048389,0.5892846746216707,36.348003671277226,99.17844771455566,62856.1828125,60782.5646875,0.442977749244321,2024-10-11,62445.08984375,1,BUY,0.19620559,0.7654389,0.038355544,0.7654389,-0.11749930679798126,99875.74854121983,84437.59993845616,15438.148602763678,0.2561306788569574,36.348003671277226,99.17844771455566,62856.1828125,60782.5646875,0.442977749244321,False,0.08275476773562884,True
53,2024-10-12,63193.0234375,1,BUY,0.3780789,0.4065147,0.21540636,0.4065147,-0.17937496304512024,101786.78361121588,64988.849160920676,36797.93445029521,0.5892846746216707,39.55896090906835,192.54413303988258,62833.3984375,60764.538046875,0.5500967153800994,2024-10-12,63193.0234375,1,BUY,0.19959229,0.75695086,0.04345688,0.75695086,-0.2357654571533203,100430.69887438763,83432.27858951005,16998.42028487758,0.27221388146627695,39.55896090906835,192.54413303988258,62833.3984375,60764.538046875,0.5500967153800994,False,0.06657083758875193,True
54,2024-10-13,62851.375,1,BUY,0.38137847,0.40302363,0.21559791,0.40302363,-0.23921766877174377,102227.52941564747,64988.849160920676,37238.680254726794,0.5892846746216707,39.28706714511792,236.24564495528466,62809.4771484375,60737.985703125,0.5058488019668058,2024-10-13,62851.375,1,BUY,0.18463218,0.7728317,0.042536117,0.7728317,-0.2994115948677063,100633.29043805353,82424.92927873203,18208.3611593215,0.2881387876199684,39.28706714511792,236.24564495528466,62809.4771484375,60737.985703125,0.5058488019668058,False,0.0885806247277805,True
55,2024-10-14,66046.125,1,BUY,0.37533325,0.39587766,0.22878905,0.39587766,0.07111097127199173,102026.20122732029,64988.849160920676,37037.35206639961,0.5892846746216707,59.78452149748246,522.6443150319537,62896.6849609375,60772.23734375,0.9130665238848032,2024-10-14,66046.125,1,BUY,0.29564953,0.6514916,0.052858874,0.6514916,0.1856309175491333,100533.84292299731,81418.57544753452,19115.267475462795,0.3041344358092849,59.78452149748246,522.6443150319537,62896.6849609375,60772.23734375,0.9130665238848032,False,0.03507562896384919,True
56,2024-10-15,67041.109375,0,HOLD,0.38655567,0.38316154,0.23028286,0.38655567,0.06236741691827774,103908.81844156786,64988.849160920676,38919.96928064719,0.5892846746216707,75.04734275015645,820.4466498210022,63091.583203125,60855.446328125,0.9657575444939397,2024-10-15,67041.109375,1,BUY,0.30820742,0.6335578,0.05823478,0.6335578,0.07920177280902863,101504.4613570349,80402.5056286524,21101.955728382498,0.31950331269824683,75.04734275015645,820.4466498210022,63091.583203125,60855.446328125,0.9657575444939397,True,0.0292446495631995,True
57,2024-10-16,67612.71875,0,HOLD,0.38612163,0.3835273,0.23035102,0.38612163,-0.00255381315946579,104495.14748524339,64988.849160920676,39506.29832432271,0.5892846746216707,77.36770216510898,1090.0162166805676,63213.1681640625,61017.618046875,0.9766528334904694,2024-10-16,67612.71875,1,BUY,0.2966271,0.64242685,0.060946077,0.64242685,0.04454353451728821,101821.34393730879,79383.2637834215,22438.0801538873,0.3346913612120891,77.36770216510898,1090.0162166805676,63213.1681640625,61017.618046875,0.9766528334904694,True,-0.00362161427652985,True
58,2024-10-17,67399.8359375,0,HOLD,0.38924238,0.37938872,0.23136885,0.38924238,-0.0064931586384773254,104831.98812980096,64988.849160920676,39843.13896888028,0.5892846746216707,75.86160417765183,1271.813502349105,63293.6267578125,61185.062265625,0.9229573032162327,2024-10-17,67399.8359375,1,BUY,0.2818424,0.65118295,0.066974595,0.65118295,-0.031505510210990906,102011.63653054257,78362.11709028383,23649.51944025873,0.34977915216963124,75.86160417765183,1271.813502349105,63293.6267578125,61185.062265625,0.9229573032162327,True,-0.0005701747929421908,True
59,2024-10-18,68418.7890625,0,HOLD,0.38888475,0.38124943,0.2298658,0.38888475,0.045765459537506104,104706.53955090436,64988.849160920676,39717.690389983676,0.5892846746216707,75.30548313274915,1481.03768197717,63420.1837890625,61365.674453125,0.975658172349285,2024-10-18,68418.7890625,1,BUY,0.28053764,0.65706724,0.06239509,0.65706724,0.04180847108364105,101936.15518912922,77341.72597292947,24594.42921619974,0.3649033988599943,75.30548313274915,1481.03768197717,63420.1837890625,61365.674453125,0.975658172349285,True,-0.029035792319932252,True
60,2024-10-19,68362.734375,1,BUY,0.36709067,0.40034118,0.23256811,0.40034118,0.02362104505300522,105306.9930116247,64988.849160920676,40318.14385070403,0.5892846746216707,74.92590524128644,1623.6102387287683,63556.5552734375,61550.539609375,0.9272173338921552,2024-10-19,68362.734375,1,BUY,0.26946756,0.6500905,0.08044191,0.6500905,-0.0769997388124466,102306.95156797426,76317.6231467058,25989.32842126846,0.3798565975426344,74.92590524128644,1623.6102387287683,63556.5552734375,61550.539609375,0.9272173338921552,False,-0.0029501407359410203,False
61,2024-10-20,69001.703125,1,BUY,0.37510982,0.39428565,0.2306045,0.39428565,0.0044447630643844604,105273.96084334026,64988.849160920676,40285.11168241958,0.5892846746216707,74.74519755709838,1767.7815696454927,63840.1654296875,61751.175703125,0.9212529376977145,2024-10-20,69001.703125,1,BUY,0.26433006,0.6632587,0.0724113,0.6632587,-0.10100656747817993,102284.63596851594,75293.74370186651,26990.892266649433,0.39481879292001965,74.74519755709838,1767.7815696454927,63840.1654296875,61751.175703125,0.9212529376977145,False,-0.03419175115469297,False
62,2024-10-21,67367.8515625,0,HOLD,0.39075008,0.3798989,0.229351,0.39075008,-0.03956648334860802,105650.49533527742,64988.849160920676,40661.64617435674,0.5892846746216707,68.94213268123355,1730.2549199974019,64166.7076171875,61952.02296875,0.760315379226624,2024-10-21,67367.8515625,1,BUY,0.26104972,0.6836248,0.05532552,0.6836248,-0.06145508587360382,102535.88746997617,74267.34920434708,28268.538265629093,0.40967884828029877,68.94213268123355,1730.2549199974019,64166.7076171875,61952.02296875,0.760315379226624,True,-0.005242207400251719,True
63,2024-10-22,67361.40625,1,BUY,0.38233224,0.39085063,0.22681718,0.39085063,-0.02471410110592842,104687.6916488895,64988.849160920676,39698.84248796882,0.5892846746216707,69.44586794770339,1680.621537993953,64503.138671875,62117.001484375,0.7354321331417442,2024-10-22,67361.40625,1,BUY,0.25458986,0.6904462,0.054963905,0.6904462,-0.12004943192005157,101865.51437825977,73247.66520858074,28617.84916967903,0.42479978960185544,69.44586794770339,1680.621537993953,64503.138671875,62117.001484375,0.7354321331417442,False,0.008430504299336894,True
64,2024-10-23,66432.1953125,1,BUY,0.3859074,0.38625318,0.22783937,0.38625318,-0.14305315911769867,104683.89352501009,64988.849160920676,39695.04436408942,0.5892846746216707,72.80652168351341,1548.457513911526,64786.7783203125,62297.024921875,0.6403888971196386,2024-10-23,66432.1953125,1,BUY,0.24901272,0.69435096,0.056636296,0.69435096,-0.2320374846458435,101861.75778310174,72228.01881670798,29633.73896639377,0.43992162005070623,72.80652168351341,1548.457513911526,64786.7783203125,62297.024921875,0.6403888971196386,False,0.05231744162075036,True
65,2024-10-24,68161.0546875,0,HOLD,0.38992748,0.38406238,0.2260102,0.38992748,-0.04767949506640434,104136.32376005052,64988.849160920676,39147.47459912984,0.5892846746216707,77.67844951395138,1565.1786700986704,65091.4572265625,62500.815234375,0.7602047271132008,2024-10-24,68161.0546875,1,BUY,0.27580217,0.6650025,0.05919529,0.6650025,-0.06416735053062439,101451.9632723299,71212.47450890888,30239.488763421014,0.4551932782165803,77.67844951395138,1565.1786700986704,65091.4572265625,62500.815234375,0.7602047271132008,True,0.06689212074114437,True
66,2024-10-25,66642.4140625,0,HOLD,0.3945647,0.3803872,0.22504808,0.3945647,-0.1576630026102066,105155.11409431402,64988.849160920676,40166.26493339334,0.5892846746216707,65.43724949838618,1439.2973759991582,65319.08046875,62710.45375,0.6148632527947897,2024-10-25,66642.4140625,1,BUY,0.25370294,0.701087,0.04521004,0.701087,-0.18384379148483276,102238.92843881162,71212.47450890888,31026.45392990273,0.4551932782165803,65.43724949838618,1439.2973759991582,65319.08046875,62710.45375,0.6148632527947897,True,0.08548797459013113,True
67,2024-10-26,67014.6953125,1,BUY,0.38118735,0.39296368,0.22584896,0.39296368,-0.1042998880147934,104260.20244774364,64988.849160920676,39271.35328682296,0.5892846746216707,64.45506929464258,1353.9678307531067,65528.867578125,62971.772578125,0.6307446210622647,2024-10-26,67014.6953125,1,BUY,0.23428689,0.7121058,0.053607237,0.7121058,-0.21129310131072998,101547.65343428499,71212.47450890888,30335.178925376105,0.4551932782165803,64.45506929464258,1353.9678307531067,65528.867578125,62971.772578125,0.6307446210622647,False,0.04775806519115844,True
68,2024-10-27,67929.296875,1,BUY,0.377375,0.39341977,0.22920528,0.39341977,-0.01805754005908966,104479.58208301764,64988.849160920676,39490.73292209696,0.5892846746216707,68.40881437961514,1344.644034412151,65813.4994140625,63247.564765625,0.6903815234127365,2024-10-27,67929.296875,1,BUY,0.2457218,0.6901799,0.06409833,0.6901799,-0.18047761917114258,101717.11335689106,71212.47450890888,30504.638847982173,0.4551932782165803,68.40881437961514,1344.644034412151,65813.4994140625,63247.564765625,0.6903815234127365,False,0.022864536311307138,True
69,2024-10-28,69907.7578125,0,HOLD,0.38706118,0.3867874,0.22615139,0.38706118,0.07476089149713516,105018.54276718391,64988.849160920676,40029.693606263245,0.5892846746216707,65.35342233940051,1479.8414307614003,66202.2888671875,63548.88859375,0.8332103410978677,2024-10-28,69907.7578125,1,BUY,0.2698429,0.6781842,0.051972974,0.6781842,0.05891747772693634,102133.43384038744,71212.47450890888,30920.959331478552,0.4551932782165803,65.35342233940051,1479.8414307614003,66202.2888671875,63548.88859375,0.8332103410978677,True,-0.008847149363005458,True
70,2024-10-29,72720.4921875,1,BUY,0.38029036,0.39370868,0.22600098,0.39370868,0.16503643989562988,106184.4194769903,64988.849160920676,41195.57031606962,0.5892846746216707,69.72890969536604,1793.2786979209486,66809.2083984375,63862.907734375,1.0252840008697672,2024-10-29,72720.4921875,1,BUY,0.33951557,0.5985977,0.061886773,0.5985977,0.31140798330307007,103034.0159603515,71212.47450890888,31821.541451442627,0.4551932782165803,69.72890969536604,1793.2786979209486,66809.2083984375,63862.907734375,1.0252840008697672,False,-0.05472150806872589,False
71,2024-10-30,72339.5390625,1,BUY,0.37150472,0.40120158,0.22729377,0.40120158,0.13183695077896118,107841.92073795936,64988.849160920676,42853.07157703868,0.5892846746216707,66.64033694706902,1988.0235588246287,67412.4603515625,64156.724296875,0.9691228400117339,2024-10-30,72339.5390625,1,BUY,0.28793028,0.6520931,0.059976622,0.6520931,0.06660148501396179,104314.35374126022,71212.47450890888,33101.87923235134,0.4551932782165803,66.64033694706902,1988.0235588246287,67412.4603515625,64156.724296875,0.9691228400117339,False,-0.06259414019887333,False
72,2024-10-31,70215.1875,1,BUY,0.37854046,0.38863257,0.23282698,0.38863257,-0.008918844163417816,107617.43089964762,64988.849160920676,42628.58173872695,0.5892846746216707,58.735532490173995,1948.4819598594186,67800.965234375,64414.164609375,0.7495370596939279,2024-10-31,70215.1875,1,BUY,0.24705444,0.7030722,0.049873374,0.7030722,-0.08314567804336548,104140.94643944463,71212.47450890888,32928.47193053574,0.4551932782165803,58.735532490173995,1948.4819598594186,67800.965234375,64414.164609375,0.7495370596939279,False,-0.012185753972386637,False
73,2024-11-01,69482.46875,1,BUY,0.37849122,0.39933324,0.22217558,0.39933324,-0.08866129070520401,106365.58308035777,64988.849160920676,41376.733919437094,0.5892846746216707,53.36009212236321,1836.846653435292,68115.4375,64641.27375,0.6563605881273279,2024-11-01,69482.46875,1,BUY,0.24444938,0.7105401,0.045010492,0.7105401,-0.11902907490730286,103173.95588762574,71212.47450890888,31961.48137871685,0.4551932782165803,53.36009212236321,1836.846653435292,68115.4375,64641.27375,0.6563605881273279,False,0.08860665842417981,True
74,2024-11-02,69289.2734375,1,BUY,0.37281266,0.40616372,0.2210237,0.40616372,-0.1167721375823021,105933.80315017482,64988.849160920676,40944.95398925415,0.5892846746216707,52.90173252004472,1713.0387769954687,68437.332421875,64815.633203125,0.6175600645671085,2024-11-02,69289.2734375,1,BUY,0.21859767,0.72962826,0.051774066,0.72962826,-0.2679254412651062,102840.42723780248,71212.47450890888,31627.952728893597,0.4551932782165803,52.90173252004472,1713.0387769954687,68437.332421875,64815.633203125,0.6175600645671085,False,0.09547777901679622,True
75,2024-11-03,68741.1171875,0,HOLD,0.39088854,0.38706338,0.22204812,0.39088854,-0.23367047309875488,105819.95611330983,64988.849160920676,40831.10695238916,0.5892846746216707,49.17922901909563,1552.7889304743003,68572.08203125,64990.353125,0.5245329665969641,2024-11-03,68741.1171875,1,BUY,0.2205455,0.73854834,0.0409061,0.73854834,-0.2574555277824402,102752.48603016953,71212.47450890888,31540.011521260643,0.4551932782165803,49.17922901909563,1552.7889304743003,68572.08203125,64990.353125,0.5245329665969641,True,0.11353262347646509,True
76,2024-11-04,67811.5078125,1,BUY,0.38374913,0.39235178,0.22389908,0.39235178,-0.40814048051834106,105496.93603588676,64988.849160920676,40508.08687496607,0.5892846746216707,51.46226055573524,1335.384582852581,68610.601953125,65162.9265625,0.38213149174601213,2024-11-04,67811.5078125,1,BUY,0.20743428,0.7538245,0.038741235,0.7538245,-0.3713729679584503,102502.96898975712,71212.47450890888,31290.494480848236,0.4551932782165803,51.46226055573524,1335.384582852581,68610.601953125,65162.9265625,0.38213149174601213,False,0.13223949244418676,True
77,2024-11-05,69359.5625,0,HOLD,0.3933609,0.37963444,0.22700466,0.3933609,-0.14441996812820435,104949.13147781462,64988.849160920676,39960.28231689394,0.5892846746216707,55.97826950784297,1273.3270253671799,68697.944140625,65386.26765625,0.5981198872226967,2024-11-05,69359.5625,1,BUY,0.23102783,0.72692055,0.04205165,0.72692055,-0.1253013163805008,102079.81705089001,71212.47450890888,30867.34254198112,0.4551932782165803,55.97826950784297,1273.3270253671799,68697.944140625,65386.26765625,0.5981198872226967,True,0.1602464692593757,True
78,2024-11-06,75639.078125,1,BUY,0.37152585,0.3831743,0.24529988,0.3831743,0.18225020170211792,105861.37638063461,64988.849160920676,40872.52721971393,0.5892846746216707,70.8658040696853,1711.1256039712898,69109.90625,65692.8784375,1.2220740452009478,2024-11-06,75639.078125,1,BUY,0.3865996,0.5407974,0.07260299,0.5407974,0.5278763771057129,102784.48113895167,71212.47450890888,31572.00663004279,0.4551932782165803,70.8658040696853,1711.1256039712898,69109.90625,65692.8784375,1.2220740452009478,False,0.17269388487804238,True
79,2024-11-07,75904.859375,1,BUY,0.37496698,0.39649105,0.22854196,0.39649105,0.11680997163057327,109561.79870249443,64988.849160920676,44572.949541573755,0.5892846746216707,68.79650499738497,2055.832104541798,69484.209765625,65977.98203125,1.0913656095757946,2024-11-07,75904.859375,1,BUY,0.32937196,0.6094642,0.061163783,0.6094642,0.09868645668029785,105642.87444190765,71212.47450890888,34430.39993299878,0.4551932782165803,68.79650499738497,2055.832104541798,69484.209765625,65977.98203125,1.0913656095757946,False,0.15876392136455353,True
80,2024-11-08,76545.4765625,1,BUY,0.37430382,0.39208564,0.23361056,0.39208564,0.07134667783975601,109718.41951992121,64988.849160920676,44729.57035900054,0.5892846746216707,75.10787183099262,2353.57637943844,69893.346875,66250.082421875,1.032610639016218,2024-11-08,76545.4765625,1,BUY,0.30297974,0.63273686,0.0642834,0.63273686,0.01973545551300049,105763.85628038365,71212.47450890888,34551.38177147478,0.4551932782165803,75.10787183099262,2353.57637943844,69893.346875,66250.082421875,1.032610639016218,False,0.18340322812592724,True
81,2024-11-09,76778.8671875,1,BUY,0.36577263,0.40443647,0.22979093,0.40443647,0.05043112486600876,110095.9254108142,64988.849160920676,45107.07624989353,0.5892846746216707,74.93131895533,2578.6484808026,70282.205078125,66521.800234375,0.9680036956212461,2024-11-09,76778.8671875,1,BUY,0.2749176,0.64422095,0.08086144,0.64422095,-0.15001408755779266,106055.46091804368,71212.47450890888,34842.98640913479,0.4551932782165803,74.93131895533,2578.6484808026,70282.205078125,66521.800234375,0.9680036956212461,False,0.13638599895499404,True
82,2024-11-10,80474.1875,1,BUY,0.3807231,0.39324176,0.2260351,0.39324176,0.09483743458986282,110233.45892932708,64988.849160920676,45244.6097684064,0.5892846746216707,78.04849418993406,3020.384101036034,70937.521875,66863.3871875,1.084961419466003,2024-11-10,80474.1875,1,BUY,0.33677325,0.5978364,0.06539034,0.5978364,0.168870210647583,106161.69876174245,71212.47450890888,34949.224252833556,0.4551932782165803,78.04849418993406,3020.384101036034,70937.521875,66863.3871875,1.084961419466003,False,0.13161761108181436,True
83,2024-11-11,88701.484375,1,BUY,0.37611794,0.39169514,0.23218694,0.39169514,0.13884034752845764,112411.05455730148,64988.849160920676,47422.205396380814,0.5892846746216707,82.84273503760072,3988.361513172931,72004.52578125,67364.44265625,1.245534169833646,2024-11-11,88701.484375,1,BUY,0.39938897,0.52244365,0.07816738,0.52244365,0.323761522769928,107843.78372884964,71212.47450890888,36631.30921994075,0.4551932782165803,82.84273503760072,3988.361513172931,72004.52578125,67364.44265625,1.245534169833646,False,0.020935300018760206,True
84,2024-11-12,87955.8125,0,HOLD,0.38951933,0.37734345,0.23313728,0.38951933,0.08180011063814163,117259.27451930175,64988.849160920676,52270.42535838108,0.5892846746216707,78.69755332483939,4641.813164981926,73080.706640625,67856.962890625,1.0745924891020577,2024-11-12,87955.8125,1,BUY,0.36231625,0.56500906,0.0726747,0.56500906,0.1969153881072998,111588.79396424191,71212.47450890888,40376.319455333025,0.4551932782165803,78.69755332483939,4641.813164981926,73080.706640625,67856.962890625,1.0745924891020577,True,0.02148850665781743,True
85,2024-11-13,90584.1640625,1,BUY,0.3786304,0.38671166,0.23465793,0.38671166,0.08587545901536942,116819.86151106785,64988.849160920676,51831.012350147175,0.5892846746216707,81.68346276367701,5310.547624633036,74201.862109375,68382.606796875,1.0501760238571614,2024-11-13,90584.1640625,1,BUY,0.3351016,0.59062076,0.07427762,0.59062076,0.13352707028388977,111249.36913898675,71212.47450890888,40036.89463007787,0.4551932782165803,81.68346276367701,5310.547624633036,74201.862109375,68382.606796875,1.0501760238571614,False,-0.0004583962100853656,False
86,2024-11-14,87250.4296875,1,BUY,0.3686927,0.3984619,0.23284537,0.3984619,0.06476963311433792,118368.70880636702,64988.849160920676,53379.85964544635,0.5892846746216707,78.39073210351283,5508.0268935946515,75232.262890625,68864.7525,0.8870759722104234,2024-11-14,87250.4296875,1,BUY,0.27760437,0.63754696,0.08484873,0.63754696,-0.11580044031143188,112445.7771030268,71212.47450890888,41233.302594117915,0.4551932782165803,78.39073210351283,5508.0268935946515,75232.262890625,68864.7525,0.8870759722104234,False,0.05837632425699901,True
